"","pitch_type","release_speed","pitcher","description","balls","strikes","plate_x","plate_z","home_score","away_score"
"30110","SL",87.1,641438,"ball",0,1,1.0353,2.0122,2,3
"30112","SI",92.9,605476,"called_strike",2,1,-0.4106,3.0026,6,10
"30114","CH",89,605476,"ball",1,1,1.3039,0.5013,6,10
"30117","FF",87.8,502202,"called_strike",1,1,0.754,2.6395,3,7
"30123","CH",89.4,641871,"ball",0,1,-1.8826,4.4604,1,7
"30126","SI",90.7,521655,"ball",0,0,0.8836,2.0081,5,12
"30128","FF",88,502202,"called_strike",1,0,0.3337,2.5576,3,7
"30131","FF",92.5,572750,"ball",0,1,1.3885,3.4567,13,5
"30132","FF",86.2,502202,"ball",0,0,0.293,1.2166,3,7
"30134","SI",91.3,453172,"called_strike",0,0,-0.0502,1.7034,3,3
"30135","CH",85.9,641871,"called_strike",0,0,-0.6879,2.6517,1,7
"30136","CH",80.4,407845,"called_strike",0,1,-0.5028,2.558,8,6
"30137","SI",91.1,605476,"ball",0,0,-0.7253,0.9087,6,10
"30139","SI",91.5,605476,"ball",3,1,0.9014,1.5329,6,10
"30140","FF",93.1,488748,"ball",1,1,-1.0146,3.3731,5,12
"30141","FC",87.6,572750,"called_strike",0,0,0.0192,2.3628,13,5
"30147","CH",89.7,641871,"ball",0,1,0.2674,1.5901,1,7
"30149","SI",91.2,605476,"called_strike",3,0,-0.1864,1.9443,6,10
"30152","FF",92.9,488748,"called_strike",1,0,0.1435,2.0544,5,12
"30153","FF",94.3,572955,"ball",1,2,-1.576,4.4568,3,7
"30154","SL",82.4,502748,"ball",1,0,0.6291,0.9823,8,6
"30155","FF",94.4,572955,"called_strike",1,1,0.4638,2.0358,3,7
"30156","FF",92.2,518875,"called_strike",1,0,-0.9547,2.9129,2,3
"30157","FF",95.9,641871,"called_strike",0,0,-0.6701,2.7556,1,7
"30158","FF",92.1,488748,"ball",0,0,-1.6158,2.2979,5,12
"30159","FT",96.8,593974,"ball",2,2,0.5504,3.5674,3,3
"30161","FF",95.7,596720,"ball",2,2,-0.3576,5.2913,13,5
"30162","SI",92,605476,"ball",2,0,0.2778,0.649,6,10
"30163","CH",87.1,593974,"ball",1,2,1.0126,2.1434,3,3
"30164","SI",91,605476,"ball",1,0,1.7595,2.3401,6,10
"30165","FF",97.5,641871,"called_strike",1,2,0.3836,3.2897,1,7
"30167","CU",82.7,572955,"ball",0,1,-0.903,1.4632,3,7
"30169","FF",91.9,518875,"ball",0,0,-0.1329,4.0663,2,3
"30170","FT",93.9,502748,"ball",0,0,-1.4877,0.906,8,6
"30171","CH",85.5,542960,"ball",2,1,-1.4038,2.2703,5,3
"30172","CU",83.5,596720,"ball",1,2,-1.047,3.3296,13,5
"30174","SI",93.2,605476,"ball",0,0,1.2204,2.3881,6,10
"30176","SL",88.3,641871,"called_strike",1,1,0.0826,3.412,1,7
"30177","FF",93.3,542960,"called_strike",2,0,-0.2479,1.8868,5,3
"30178","FF",94.8,593974,"ball",0,2,2.1123,2.4061,3,3
"30180","FF",94.8,572955,"called_strike",0,0,-0.825,2.154,3,7
"30181","FT",92.1,542960,"ball",1,0,0.3252,0.6682,5,3
"30182","FF",94.8,572955,"called_strike",2,2,0.8543,2.5919,3,7
"30183","FF",94,488748,"called_strike",3,0,0.1148,1.8694,4,12
"30184","FF",96.7,641871,"called_strike",1,0,-0.1583,3.0319,1,7
"30185","FF",94,502748,"called_strike",2,0,-0.6055,1.9321,8,6
"30186","FT",96.9,596720,"ball",0,2,1.1007,4.1744,13,5
"30190","CH",88.3,605476,"ball",1,1,1.3722,0.6303,6,10
"30193","FF",96.3,641871,"ball",0,0,-0.4348,3.758,1,7
"30194","FF",95.1,572955,"called_strike",2,1,0.4987,2.5192,3,7
"30195","CH",85.1,542960,"ball",0,0,-1.9081,2.0282,5,3
"30196","FF",93.2,488748,"ball",2,0,-0.2097,1.0573,4,12
"30197","FF",93.3,502748,"ball",1,0,-0.9418,3.6939,8,6
"30199","FF",97.4,641871,"ball",3,2,-0.9075,4.5358,1,7
"30200","FF",93.2,488748,"ball",1,0,-1.1963,0.6513,4,12
"30201","SI",90,605476,"ball",0,1,0.4803,0.993,6,10
"30202","FF",92.4,518875,"called_strike",0,1,0.67,1.7443,2,3
"30203","FT",98,596720,"called_strike",0,1,0.5529,2.9023,13,5
"30206","KC",79.2,502748,"ball",0,0,0.9213,2.1949,8,6
"30208","FF",92.4,542960,"ball",1,0,0.9637,0.8766,5,3
"30209","FF",93.1,572955,"ball",1,0,-1.0922,3.5346,3,7
"30210","FT",93.2,502748,"called_strike",2,2,0.9305,2.7103,8,6
"30211","SI",92,605476,"called_strike",0,0,-0.6939,2.2046,6,10
"30212","FF",92.5,518875,"called_strike",0,0,0.4121,2.619,2,3
"30215","FF",97.9,641871,"called_strike",3,1,-0.0481,2.2819,1,7
"30216","SL",88.3,593974,"ball",2,2,-0.662,-0.2194,3,3
"30217","CH",87.2,641871,"ball",2,1,-1.3368,2.98,1,7
"30220","CU",82.6,572955,"ball",0,0,-0.8988,1.9643,3,7
"30222","FF",92.9,542960,"ball",0,0,0.5247,0.8704,5,3
"30226","CU",82.3,572955,"ball",3,2,-0.281,1.3803,3,7
"30227","SL",82.4,502748,"ball",1,1,1.2659,1.0185,8,6
"30230","FF",87.4,641871,"ball",1,1,-0.5779,0.7265,1,7
"30232","SI",92.4,605476,"called_strike",2,0,0.7348,2.3708,6,10
"30235","SL",80.2,502748,"ball",0,1,1.6782,1.1024,8,6
"30237","FF",91.7,542960,"ball",0,0,-0.7333,3.388,5,3
"30238","SI",91.6,605476,"ball",1,0,1.2128,1.5915,6,10
"30239","FF",93.4,488748,"called_strike",2,1,0.388,1.5694,4,12
"30240","FF",95.6,593974,"ball",1,0,0.9594,1.3847,3,3
"30241","FF",91.9,518875,"called_strike",0,0,0.3357,2.7497,2,3
"30242","FF",93.3,572955,"ball",2,2,-1.1424,4.0065,3,7
"30243","FF",97.1,641871,"called_strike",1,0,-0.0825,3.1838,1,7
"30245","CH",87.7,641871,"ball",0,0,-1.2405,1.465,1,7
"30246","SL",86.5,593974,"ball",0,0,-0.3566,3.6785,3,3
"30247","FC",91.5,596720,"ball",1,1,-1.3325,2.236,12,5
"30248","FF",92.9,488748,"called_strike",2,0,0.5166,1.8061,4,12
"30249","SL",82.9,605476,"ball",0,0,-1.0748,2.9411,6,10
"30251","FT",92.8,502748,"called_strike",0,0,1.0155,1.8366,8,6
"30253","FF",97.5,596720,"called_strike",1,0,-0.1969,1.6406,12,5
"30256","FF",92.3,488748,"ball",1,0,-0.0904,1.2756,4,12
"30259","FT",94.2,593974,"ball",3,1,0.5163,1.2233,3,3
"30263","FT",95.8,593974,"ball",2,1,1.3531,3.517,3,3
"30264","FF",90.6,518875,"called_strike",3,0,-0.1244,2.4312,2,3
"30266","FC",90.4,502085,"called_strike",2,1,0.827,1.7821,6,10
"30268","FF",93.6,488748,"ball",0,0,-1.3715,1.1147,4,12
"30270","FF",97.6,596720,"ball",0,0,-1.3451,3.6431,12,5
"30273","FC",89.2,572955,"ball",1,2,2.1301,1.9587,3,7
"30274","FF",90.5,518875,"ball",2,0,1.3698,2.2281,2,3
"30276","SL",84.8,502085,"ball",1,1,-0.7001,1.4856,6,10
"30277","CH",86.4,593974,"ball",1,1,1.2629,4.0701,3,3
"30279","SL",89.8,641871,"ball",2,2,1.4351,1.3,1,7
"30280","FF",88.4,461325,"ball",1,1,0.7343,4.4127,5,3
"30282","FF",90.9,461325,"ball",0,1,0.6354,4.5502,5,3
"30284","FC",91,502085,"ball",0,1,0.3873,3.2927,6,10
"30288","SL",78.6,518875,"ball",1,0,-0.2034,1.3164,2,3
"30290","FF",89.5,592665,"called_strike",0,0,-0.6917,2.4034,8,6
"30294","FF",93,488748,"called_strike",0,0,-0.0907,1.3995,4,12
"30295","FT",95.3,593974,"ball",0,0,1.9327,2.4448,3,3
"30296","SL",79,518875,"ball",0,0,-0.1028,1.1886,2,3
"30297","CU",81.8,572955,"called_strike",1,1,-0.5371,2.0211,3,7
"30299","FF",96.7,641871,"ball",1,1,0.0288,3.9053,1,7
"30300","CU",85.4,596720,"ball",1,2,0.2403,4.2129,12,5
"30301","FF",99.4,621242,"ball",0,2,-0.9033,3.323,2,4
"30303","SL",87.8,641871,"called_strike",1,0,0.6896,2.3871,1,7
"30304","FF",94.4,572955,"ball",0,1,1.8187,2.2928,3,7
"30315","KC",84.1,502085,"ball",2,2,0.9528,1.1848,6,10
"30316","FF",94.3,572955,"called_strike",0,0,0.6838,2.8535,3,7
"30317","FF",92.9,488748,"ball",2,2,1.0863,4.7672,4,12
"30319","CH",76.9,461325,"called_strike",2,1,0.6993,1.5568,5,3
"30320","FF",98.3,621242,"called_strike",0,0,-0.5824,1.6137,2,4
"30321","FF",95.9,641871,"ball",0,0,1.0687,3.6134,1,7
"30322","FF",98,596720,"ball",0,0,0.9687,0.7441,12,5
"30325","FT",89.2,592665,"ball",0,0,0.8783,0.891,8,6
"30331","FS",84.3,461325,"ball",1,1,1.0151,0.5995,5,3
"30332","CU",82,572955,"ball",1,2,0.986,1.5421,3,7
"30333","FF",92.9,488748,"called_strike",2,1,0.7011,2.0684,4,12
"30337","FC",90.8,502085,"called_strike",2,0,-0.7814,2.4603,6,10
"30341","FF",91,461325,"ball",0,1,1.1375,1.7563,5,3
"30345","SL",82.7,502085,"ball",1,0,-1.7198,2.891,6,10
"30346","FC",86.6,572955,"ball",0,2,1.4494,2.0412,3,7
"30347","SL",82.7,472610,"called_strike",0,0,0.6079,3.0421,3,3
"30348","FC",90.3,572750,"called_strike",0,0,-0.6486,2.7314,12,5
"30351","FS",83.2,461325,"called_strike",0,0,0.6937,1.4305,5,3
"30355","FC",90.3,502085,"ball",0,0,-1.3711,2.9803,6,10
"30359","FF",96.2,542432,"ball",0,0,1.4052,1.639,2,2
"30361","FF",92.6,488748,"ball",1,0,0.6252,3.4787,4,12
"30363","FF",92.1,488748,"ball",0,0,-1.1064,2.2552,4,12
"30364","FF",95,572750,"called_strike",0,0,0.0495,2.2682,12,4
"30365","FC",91.6,502085,"called_strike",3,2,0.8978,1.7602,6,10
"30366","SI",86.1,592222,"ball",1,2,2.5758,1.5344,1,5
"30367","FT",95.2,472610,"ball",2,1,-1.4959,2.9653,3,3
"30369","FF",95.5,542432,"called_strike",2,2,0.552,2.2331,2,2
"30370","FF",95.7,444468,"ball",0,0,1.7698,1.904,8,6
"30379","FT",95.9,472610,"ball",1,1,-1.3783,2.9821,3,3
"30381","KC",84.1,502085,"ball",2,2,0.5419,0.5174,6,10
"30383","FF",93.2,521655,"ball",1,0,0.8053,1.2169,4,12
"30384","FF",94,572750,"called_strike",0,0,0.1519,3.1467,12,4
"30385","SL",82.4,502085,"ball",1,2,1.0736,0.7093,6,10
"30386","FF",95.7,444468,"called_strike",1,2,1.1464,2.4107,8,6
"30387","FT",96.2,472610,"ball",0,1,-1.8151,3.5879,3,3
"30388","CH",69.5,592222,"called_strike",1,0,0.6225,2.9413,1,5
"30391","CH",88.9,542432,"ball",1,1,0.0065,1.1102,2,2
"30392","FF",93.5,605151,"called_strike",0,0,-0.3368,2.2337,3,7
"30393","FT",95.5,472610,"called_strike",0,0,-0.7188,2.6549,3,3
"30397","SL",77.5,503285,"ball",1,2,1.0132,1.3637,5,3
"30399","FF",92.2,521655,"ball",0,0,0.6072,1.5938,4,12
"30400","CH",67.8,592222,"ball",0,0,0.3479,1.6616,1,5
"30401","FF",96,542432,"called_strike",1,0,1.0328,2.1239,2,2
"30402","SL",90.4,621242,"ball",0,2,2.3498,0.2004,2,4
"30405","SL",79,503285,"ball",0,2,4.1728,1.1189,5,3
"30410","FF",95.6,542432,"ball",0,0,1.8455,2.4908,2,2
"30412","SL",85.7,444468,"ball",0,0,2.1775,1.4775,8,6
"30413","FC",89.3,502085,"called_strike",1,0,0.8036,1.9054,6,10
"30415","FF",94.8,521655,"ball",2,2,-1.1092,4.2404,4,12
"30416","FF",95.3,605151,"ball",1,2,1.3415,3.3913,3,7
"30418","FF",94.4,472610,"ball",1,2,1.7385,0.7766,3,3
"30420","FF",91.9,519294,"called_strike",1,1,0.4848,2.1104,12,4
"30422","FF",95.4,605151,"ball",0,2,0.3432,3.6685,3,7
"30423","FF",91.8,519294,"ball",0,1,-0.2811,4.6259,12,4
"30426","FF",96.2,621242,"called_strike",0,0,0.2315,1.9926,2,4
"30427","FC",91.3,502085,"ball",0,0,1.377,0.6799,6,10
"30428","FF",95,542432,"ball",1,0,1.0652,2.6779,2,2
"30431","CU",76.5,521655,"ball",1,2,0.8256,1.3176,4,12
"30435","SL",79.4,503285,"called_strike",3,2,0.8875,1.858,5,3
"30438","FF",89.5,592665,"ball",2,2,1.3805,4.2779,8,6
"30439","FF",94,542432,"ball",0,0,0.8527,4.8379,2,2
"30440","CU",79.8,501817,"called_strike",0,0,-0.6571,2.7603,1,5
"30441","FF",93.2,519294,"called_strike",0,0,0.7605,2.9885,12,4
"30444","FF",92.5,657612,"ball",0,0,-1.2059,3.1388,2,4
"30446","FF",95.4,448281,"called_strike",3,0,-0.0406,2.9699,2,2
"30447","SL",77.8,503285,"called_strike",3,1,0.6418,1.813,5,3
"30448","SL",78.4,598271,"ball",1,2,-1.048,1.4255,6,10
"30449","FF",95.1,472610,"called_strike",1,1,0.47,2.9842,3,3
"30451","FF",96.8,521655,"ball",0,1,-0.4663,3.8884,4,12
"30452","FF",89,598271,"called_strike",1,1,-0.9254,1.6646,6,10
"30455","SL",81.8,519294,"ball",1,2,-2.4367,0.7012,12,4
"30459","FF",94.6,521655,"called_strike",0,0,0.5495,2.1233,4,12
"30461","SL",79.1,503285,"called_strike",3,0,0.2223,2.3196,5,3
"30462","FF",95.4,448281,"ball",1,0,-0.3609,5.0653,2,2
"30463","FF",93.9,501817,"ball",0,0,0.8261,2.4337,1,5
"30465","SI",86.5,503285,"ball",2,0,1.5082,1.3103,5,3
"30466","SL",78.4,598271,"ball",0,1,-0.7314,0.8427,6,10
"30467","FF",92.6,519294,"ball",0,2,-0.8489,3.2375,12,4
"30469","SL",82.1,472610,"ball",0,0,1.5512,1.1418,3,3
"30470","FF",89.7,592665,"ball",1,0,1.2666,2.8542,8,6
"30474","SI",91.9,657612,"called_strike",0,0,0.6671,1.7337,2,4
"30475","CU",73.3,521655,"ball",0,0,-1.8215,2.4297,4,10
"30476","FS",86,448281,"ball",0,0,NA,NA,2,2
"30481","SL",79.6,503285,"ball",1,0,1.7833,2.0202,5,3
"30484","FF",93.4,605151,"ball",0,0,0.9277,1.5875,3,7
"30485","SL",79.1,503285,"ball",0,0,1.0799,1.644,5,3
"30486","FF",92.4,657612,"called_strike",1,2,-0.5675,2.3687,2,4
"30487","FF",93.4,501817,"ball",2,2,0.0371,3.7775,1,5
"30489","FS",85.5,472610,"ball",1,2,-2.0217,2.0944,3,3
"30498","SL",79.2,657612,"ball",0,2,-1.5394,1.8637,2,4
"30499","FF",94,501817,"called_strike",2,1,-0.3512,3.0323,1,5
"30500","FF",88.8,598271,"ball",0,2,0.8064,5.4414,6,10
"30509","SL",80.7,519294,"ball",2,2,-1.1876,1.9261,11,4
"30511","CU",82.5,501817,"ball",1,1,0.0298,3.8381,1,5
"30515","CH",84.3,592612,"ball",2,2,-0.4519,1.0226,3,7
"30516","FF",93.5,501817,"ball",0,1,-1.3716,2.9825,1,5
"30517","SL",78.6,657612,"called_strike",0,0,0.0351,2.557,2,4
"30519","CU",75.6,598271,"called_strike",0,0,-0.6387,1.7952,6,10
"30522","SL",77.9,503285,"ball",0,2,0.7459,1.2074,5,3
"30527","FF",95.2,451584,"ball",0,2,1.6925,3.3865,6,4
"30530","FF",93.3,519294,"ball",1,1,-1.0363,1.643,11,4
"30531","FF",91.4,598271,"called_strike",1,2,0.9735,2.6745,6,10
"30534","FS",84.6,472610,"ball",0,1,0.1605,-0.0659,3,3
"30536","SL",78,503285,"called_strike",0,0,-0.0785,1.6961,5,3
"30538","FF",92.3,519294,"ball",0,1,-1.0741,2.9951,11,4
"30540","SL",89.9,504379,"ball",0,1,-0.1388,1.0257,2,4
"30542","SL",80.9,472610,"called_strike",0,0,-0.0564,2.3618,3,3
"30546","FS",84.9,519294,"called_strike",0,0,0.5158,2.7982,11,4
"30547","SI",88.1,435043,"ball",1,2,0.5844,1.2696,8,6
"30548","FF",91,493200,"called_strike",0,2,-0.8929,2.2545,5,3
"30549","FF",95.2,451584,"called_strike",0,0,0.4799,2.1074,6,4
"30550","FF",95.2,521655,"ball",0,1,0.714,3.4114,4,10
"30551","FF",90,598271,"ball",0,1,0.5507,3.6803,6,10
"30554","SI",97.3,628452,"called_strike",0,2,-0.3449,2.0368,3,3
"30557","FF",87.3,435043,"ball",0,2,-2.0817,1.3518,8,6
"30558","FF",98.3,641871,"ball",2,1,-1.6027,4.4677,1,5
"30565","CU",72.4,521655,"called_strike",0,0,0.2433,2.5925,4,10
"30566","FF",95,592612,"ball",1,2,1.1505,3.1094,3,7
"30567","FF",92.8,519294,"ball",2,2,-0.1441,0.9598,11,4
"30569","FF",93.5,504379,"ball",1,0,-1.4836,2.9623,2,4
"30573","FF",87.1,598271,"called_strike",2,2,-0.6533,1.7355,6,10
"30577","FF",94.4,448281,"ball",2,2,1.032,3.2667,2,2
"30580","CH",89.7,641871,"ball",1,0,-1.592,1.7114,1,5
"30584","FF",94.5,504379,"ball",0,0,-0.5235,3.5424,2,4
"30586","FS",81,519294,"ball",1,2,-0.4098,-0.4217,11,4
"30588","SL",79.3,493200,"called_strike",0,0,-0.3254,2.8119,5,3
"30589","SL",78.8,598271,"ball",1,2,-1.1129,1.3672,6,10
"30590","FT",94.5,504379,"called_strike",2,2,0.6314,1.7773,2,4
"30591","FF",86.1,598271,"called_strike",1,1,0.0473,2.7217,6,10
"30594","FS",83.3,519294,"ball",0,2,-0.497,0.2341,11,4
"30595","FC",83.8,433589,"called_strike",0,0,-0.7168,2.2792,4,10
"30596","FF",89.2,664208,"ball",1,1,-0.8712,3.7754,6,4
"30597","SL",88.3,458006,"ball",1,2,1.8552,1.6827,2,3
"30598","SI",94.9,628452,"called_strike",0,1,0.1263,2.3387,3,3
"30599","FF",94.3,448281,"ball",1,1,-0.1924,4.3114,2,2
"30600","CH",87.6,641871,"ball",0,0,-1.7762,2.5769,1,5
"30601","CH",82.8,592612,"ball",0,1,0.1126,1.1074,3,7
"30603","CH",83.1,592612,"called_strike",0,0,0.1374,3.2293,3,7
"30604","FF",89.1,664208,"ball",0,1,0.7844,3.8892,6,4
"30608","SL",76.6,598271,"ball",0,1,-1.5337,3.0419,6,10
"30609","FF",91.3,493200,"ball",1,1,-1.3228,3.6231,5,3
"30610","FF",86,435043,"called_strike",1,1,0.2632,1.8439,8,6
"30617","CH",81,433589,"ball",0,1,-1.0261,4.1836,4,10
"30619","SL",88.9,458006,"ball",0,2,2.0009,2.1718,2,3
"30620","CU",79.1,664208,"called_strike",0,0,-0.0225,3.6677,6,4
"30621","FF",94.4,448281,"ball",0,0,0.0973,3.526,2,2
"30623","FT",93.5,504379,"ball",1,2,-1.2355,0.9674,2,4
"30625","FC",84.3,493200,"called_strike",1,0,-0.1722,2.5278,5,3
"30626","SL",81.7,519294,"called_strike",0,1,-0.6803,1.9453,11,4
"30627","FF",86.4,435043,"called_strike",0,0,-0.7678,2.477,8,6
"30629","CU",74.4,433589,"called_strike",0,0,-0.337,2.0645,4,10
"30632","FC",86.2,493200,"ball",0,0,1.407,2.1752,5,3
"30633","FF",94.2,448281,"ball",3,2,0.8235,3.2235,2,2
"30636","FF",94.2,592612,"ball",1,1,0.1234,1.1012,3,7
"30637","CH",87.2,641871,"called_strike",0,0,-0.5747,2.1213,1,5
"30641","FF",91,664208,"ball",2,2,1.319,1.0005,6,4
"30642","CU",72,435043,"called_strike",1,2,0.9879,2.5876,8,6
"30645","CH",86.1,628452,"called_strike",1,0,-0.4429,2.9164,3,3
"30648","FF",92.7,448281,"called_strike",3,1,-0.405,1.5982,2,2
"30654","CH",81.5,493200,"ball",1,2,-2.8154,3.319,5,3
"30655","FF",91,664208,"ball",1,2,1.611,1.3593,6,4
"30656","FF",93.5,504379,"called_strike",0,0,-0.8518,1.6541,2,4
"30657","SL",82.2,628452,"ball",0,0,-0.0746,3.7439,3,3
"30659","FF",94.3,592612,"ball",0,0,-0.4758,3.4358,3,7
"30662","FF",93.2,519294,"called_strike",2,0,0.8321,2.9106,9,4
"30665","FF",93.5,448281,"ball",2,1,-0.4103,4.7826,2,2
"30668","FF",94.3,519294,"ball",1,0,-0.1341,1.3501,9,4
"30669","CU",77.7,433589,"ball",1,2,1.4604,-0.9576,4,10
"30673","FF",93.4,448281,"ball",1,1,0.5431,4.9889,2,2
"30675","SL",89,643338,"ball",1,2,2.2933,0.5652,6,10
"30677","CU",77.1,664208,"ball",0,2,0.8804,0.0311,6,4
"30679","CU",78.8,664208,"called_strike",0,1,0.7302,2.5123,6,4
"30680","FS",86.2,593576,"called_strike",1,1,-0.7161,1.7775,3,3
"30682","FF",92.8,592612,"called_strike",3,1,-0.0658,2.517,3,7
"30684","FF",92.6,504379,"ball",0,1,-0.0036,1.1887,2,4
"30686","FF",93.2,519294,"ball",0,0,0.6493,3.6733,9,4
"30688","FF",91.6,493200,"ball",0,2,-2.1213,2.8801,5,3
"30690","SL",88.7,502028,"ball",2,2,-0.2383,0.8306,1,5
"30691","FT",94.7,518858,"called_strike",3,1,0.1882,2.2326,2,1
"30692","FS",85.1,593576,"ball",0,1,-1.9708,1.0383,3,3
"30694","CH",80.8,592612,"ball",2,1,0.156,3.6894,3,7
"30695","FT",94.9,518858,"ball",2,1,-1.3796,4.129,2,1
"30696","CU",77.8,664208,"called_strike",0,0,-0.6859,2.2322,6,4
"30698","SL",87.7,643338,"called_strike",1,0,0.336,1.7801,6,10
"30699","SL",90,502028,"ball",1,2,0.7151,1.0378,1,5
"30700","FF",86.7,435043,"called_strike",0,0,-0.0266,3.2076,8,6
"30702","FF",89.2,433589,"ball",0,1,1.5446,1.6262,4,10
"30703","CH",85.5,458006,"ball",0,0,1.4226,0.932,2,3
"30704","FF",94.2,448281,"ball",0,0,-0.2237,1.0017,2,2
"30705","FF",94.2,519294,"ball",1,1,1.9538,1.5788,8,4
"30706","SI",87,435043,"ball",3,2,-1.0795,1.8012,8,6
"30707","FT",95.7,518858,"called_strike",2,0,-0.595,3.384,2,1
"30712","FF",94.2,593576,"called_strike",0,0,0.6381,2.8324,3,3
"30714","FF",92.9,592612,"called_strike",2,0,-0.8279,3.0956,3,7
"30715","SL",85.1,504379,"ball",3,2,1.1924,0.8796,2,4
"30717","FF",94.2,643338,"ball",0,0,0.9647,1.495,6,10
"30718","CH",82.4,592612,"ball",1,0,-0.9903,1.2666,3,7
"30722","SI",87.4,435043,"called_strike",3,1,-0.6465,1.9042,8,6
"30725","FT",94.9,518858,"ball",1,0,-0.6134,3.6251,2,1
"30727","SL",81.9,519294,"ball",0,1,-0.4108,1.6173,8,4
"30728","FF",92.1,504379,"ball",2,2,0.8691,1.0032,2,4
"30733","FF",94.7,643338,"ball",0,2,-0.667,3.9945,6,10
"30734","FT",95,518858,"ball",0,0,-0.8074,4.1927,2,1
"30737","CH",80.3,592612,"ball",0,0,-1.4724,1.6494,3,7
"30738","SL",86.4,504379,"ball",1,2,1.6635,-0.5585,2,4
"30739","CU",73.4,435043,"ball",2,1,-1.2417,2.4216,8,6
"30740","SL",89.1,502028,"ball",0,1,-1.037,1.3735,1,5
"30741","CH",80.2,451661,"ball",0,2,-1.4417,1.5336,4,10
"30742","CH",81.1,493200,"ball",1,1,-2.1357,3.1066,5,3
"30743","SL",83.8,458006,"ball",1,2,0.9589,1.0843,2,3
"30744","SL",88.6,502028,"called_strike",0,0,0.1081,1.9887,1,5
"30746","FT",94.6,518858,"ball",3,1,-1.4133,5.0075,2,1
"30748","FT",98.3,527055,"ball",1,2,-1.3328,2.6684,2,2
"30750","CU",75.3,493200,"ball",0,1,-0.256,-0.2454,5,3
"30751","FF",89.2,664208,"ball",0,0,-1.125,1.3607,6,4
"30757","FS",86.3,593576,"called_strike",1,0,0.5668,2.0337,3,3
"30759","FF",94.2,593576,"ball",0,0,1.1533,3.8152,3,3
"30761","FF",94.6,643338,"called_strike",0,0,-0.4345,2.3873,6,10
"30763","SI",86,435043,"ball",1,0,-1.291,1.7671,8,6
"30764","SL",85,504379,"ball",0,1,1.3085,0.2841,2,4
"30767","SI",92.5,458006,"called_strike",1,0,0.7984,1.8788,2,3
"30771","FT",95.8,518858,"ball",2,1,-1.0722,4.2023,2,1
"30772","SI",87.3,435043,"ball",0,0,1.3671,3.1874,8,6
"30775","SL",87.4,518858,"ball",1,1,1.9449,0.8996,2,1
"30776","SI",91.2,458006,"ball",0,0,-1.89,1.4418,2,3
"30781","SL",88.4,502028,"called_strike",1,0,0.2894,1.975,1,5
"30782","FS",81.8,673633,"ball",0,1,-0.8676,1.6735,3,7
"30783","FF",92.2,459429,"ball",0,0,0.4401,1.4312,6,4
"30786","FS",82.5,519294,"called_strike",2,1,-0.6676,2.4457,8,4
"30789","FF",94.5,643338,"ball",2,1,-0.0015,3.4358,6,10
"30791","FF",94.1,451661,"called_strike",0,0,-0.1602,3.0983,4,10
"30794","FT",97,518858,"ball",0,1,0.6114,3.3188,2,1
"30796","SI",94.2,502028,"ball",0,0,-0.264,5.3453,1,5
"30798","FT",98.7,527055,"called_strike",1,0,-0.3392,1.9228,2,2
"30799","FF",92.2,519294,"ball",1,1,-0.8897,0.6788,8,4
"30802","FF",92.8,573109,"ball",1,2,1.1071,1.2647,1,4
"30803","FT",90.9,471911,"ball",0,1,-1.6901,1.9882,5,1
"30804","FF",94.8,643338,"called_strike",2,0,-0.1954,3.032,6,10
"30805","FC",91.8,501789,"ball",1,2,-1.0718,2.6425,8,6
"30806","FF",91.3,673633,"ball",3,2,-1.7509,3.3562,3,7
"30807","SL",86.6,527055,"ball",0,0,1.9477,0.6445,2,2
"30808","FF",93.3,593576,"ball",0,0,-1.0125,4.5077,3,3
"30809","FT",96.2,518858,"called_strike",0,0,0.3878,2.76,2,1
"30811","FF",92.6,459429,"called_strike",1,1,-0.8585,2.1847,6,4
"30814","SL",85.1,458006,"ball",1,2,2.1516,1.0182,2,3
"30815","FF",93.7,518748,"ball",0,0,0.3157,3.8591,2,4
"30816","SL",80.9,519294,"ball",0,1,1.0812,2.6765,8,4
"30819","SL",85.8,643338,"ball",1,0,1.8288,1.3112,6,10
"30822","FC",91.2,501789,"ball",0,2,0.8699,3.8506,8,6
"30823","FT",90.3,573109,"called_strike",1,1,-0.0969,1.5295,1,4
"30824","FS",83.9,519294,"called_strike",0,0,-0.4465,2.274,8,4
"30825","FF",94.3,451661,"ball",2,2,-0.6785,3.629,4,9
"30827","SL",82.5,455119,"ball",1,2,0.0299,0.9674,1,5
"30828","CU",73.6,493200,"ball",0,0,0.9696,0.6206,5,3
"30831","FF",92,673633,"ball",2,2,-1.1654,2.3371,3,7
"30835","FF",94.1,643338,"ball",0,0,0.4487,3.8235,6,10
"30838","FF",91.6,459429,"ball",0,0,-1.8725,0.7759,6,4
"30840","SL",87,527055,"ball",0,1,1.1102,1.8614,2,2
"30845","SI",93.3,458006,"called_strike",1,1,0.8328,2.1361,2,3
"30848","FC",87.4,573109,"called_strike",0,0,0.5041,2.5206,1,4
"30851","SL",85.1,458006,"ball",0,1,2.1212,0.6691,2,3
"30856","FC",92.4,501789,"called_strike",0,0,-0.6444,2.292,8,6
"30857","FC",87,542947,"ball",0,0,1.3118,2.3995,5,3
"30858","FT",94.6,467008,"ball",0,2,-1.3232,2.8626,8,4
"30860","FF",93.6,518748,"ball",0,0,-0.249,3.553,2,2
